District,Year,Season,Average_Yield,Production,Sown_Extent,Harvested_Extent,avg_temp,max_temp,min_temp,total_rainfall,total_rain,rainy_days,wind_speed,evapotranspiration,pH,soil_type,zone,temp_range,rain_per_day,harvest_ratio,water_stress
HAMBANTOTA,2000,Maha,5883.0,58.0,34912.0,34890.0,26.27,29.38,24.02,671.9,671.9,136.0,17.44,733.38,6.5,Reddish Brown Earth,Dry,5.359999999999999,4.904379562043795,0.9993412196030133,1.0898796255015604
HAMBANTOTA,2000,Yala,4092.0,72.0,21286.0,20109.0,27.5,30.91,25.16,222.6,222.6,133.0,23.43,888.17,6.5,Reddish Brown Earth,Dry,5.75,1.6611940298507462,0.9446610607412975,3.972137745974955
HAMBANTOTA,2001,Maha,4820.0,59.0,14235.0,13930.0,26.6,29.99,24.09,453.5,453.5,128.0,17.84,770.14,6.5,Reddish Brown Earth,Dry,5.899999999999999,3.5155038759689923,0.978505198089351,1.6944774477447744
HAMBANTOTA,2001,Yala,4589.0,37.0,9645.0,9279.0,27.81,31.39,25.27,263.5,263.5,121.0,23.41,928.92,6.5,Reddish Brown Earth,Dry,6.120000000000001,2.1598360655737703,0.9619531411984242,3.511984877126654
HAMBANTOTA,2002,Maha,4587.0,65.0,17120.0,16264.0,26.68,30.0,24.23,778.7,778.7,120.0,18.31,778.03,6.5,Reddish Brown Earth,Dry,5.77,6.435537190082645,0.9499445125868816,0.9978581505707322
HAMBANTOTA,2002,Yala,4343.0,45.0,12525.0,11899.0,27.93,31.49,25.42,312.0,312.0,114.0,23.58,920.6,6.5,Reddish Brown Earth,Dry,6.069999999999997,2.7130434782608694,0.9499441162382245,2.9412140575079873
HAMBANTOTA,2003,Maha,4626.0,67.3,16737.0,16646.0,26.58,29.81,24.2,492.1,492.1,108.0,19.02,773.01,6.5,Reddish Brown Earth,Dry,5.609999999999999,4.514678899082569,0.9945035249133708,1.567653619955384
HAMBANTOTA,2003,Yala,3802.0,60.6,20076.0,18470.0,27.55,30.7,25.34,431.3,431.3,146.0,22.03,840.0,6.5,Reddish Brown Earth,Dry,5.359999999999999,2.934013605442177,0.9199581610798426,1.9430950728660652
HAMBANTOTA,2004,Maha,4467.0,72.9,19066.0,18678.0,26.53,29.77,24.23,667.4,667.4,127.0,18.25,760.43,6.5,Reddish Brown Earth,Dry,5.539999999999999,5.2140625,0.9795982587716998,1.137687013764213
HAMBANTOTA,2004,Yala,4780.0,55.9,13485.0,13383.0,27.68,31.09,25.37,308.5,308.5,127.0,24.02,892.85,6.5,Reddish Brown Earth,Dry,5.719999999999999,2.41015625,0.9923624499480943,2.884814216478191
HAMBANTOTA,2005,Maha,5069.0,88.0,19881.0,19873.0,26.63,29.95,24.2,553.8,553.8,115.0,18.4,776.44,6.5,Reddish Brown Earth,Dry,5.75,4.774137931034482,0.999547329242531,1.3994953136265322
HAMBANTOTA,2005,Yala,4166.0,60.0,16633.0,16492.0,27.98,31.47,25.54,250.0,250.0,135.0,23.36,907.87,6.5,Reddish Brown Earth,Dry,5.93,1.838235294117647,0.9914632680052904,3.617011952191235
HAMBANTOTA,2006,Maha,5215.0,99.7,22320.0,21875.0,26.09,29.07,23.98,885.7,885.7,135.0,17.99,699.96,6.5,Reddish Brown Earth,Dry,5.09,6.5125,0.9800188163612741,0.7893988947783918
HAMBANTOTA,2006,Yala,4470.0,64.1,16448.0,16406.0,27.75,31.1,25.38,355.6,355.6,138.0,22.6,882.09,6.5,Reddish Brown Earth,Dry,5.720000000000002,2.5582733812949643,0.9973858593227551,2.473611890072911
HAMBANTOTA,2007,Maha,4762.0,100.0,24234.0,24007.0,26.27,29.32,23.99,518.0,518.0,116.0,18.35,743.01,6.5,Reddish Brown Earth,Dry,5.330000000000002,4.427350427350428,0.9905921188363936,1.4316184971098265
HAMBANTOTA,2007,Yala,4940.0,89.6,20923.0,20771.0,27.6,30.9,25.26,418.5,418.5,124.0,21.81,865.4,6.5,Reddish Brown Earth,Dry,5.639999999999997,3.348,0.9926878225960619,2.062932061978546
HAMBANTOTA,2008,Maha,5295.0,28.2,25575.0,25315.0,26.55,29.7,24.12,712.8,712.8,124.0,16.36,767.45,6.5,Reddish Brown Earth,Dry,5.579999999999998,5.7024,0.9897951204253989,1.0751611095544973
HAMBANTOTA,2008,Yala,4725.0,101.0,24500.0,24451.0,27.07,30.11,25.0,587.2,587.2,153.0,21.38,812.45,6.5,Reddish Brown Earth,Dry,5.109999999999999,3.8129870129870134,0.9979592669686952,1.3812478748724923
HAMBANTOTA,2009,Maha,5183.0,29.6,26098.0,26012.0,26.71,29.98,24.23,639.2,639.2,112.0,17.7,781.82,6.5,Reddish Brown Earth,Dry,5.75,5.656637168141593,0.9966665389478524,1.2212121212121212
HAMBANTOTA,2009,Yala,5017.0,95.8,21905.0,21853.0,27.84,31.26,25.48,293.1,293.1,132.0,23.04,897.14,6.5,Reddish Brown Earth,Dry,5.780000000000001,2.2037593984962407,0.9975805715329134,3.050459027541652
HAMBANTOTA,2010,Maha,5779.0,23.0,36084.0,35460.0,26.59,29.75,24.33,875.8,875.8,106.0,18.01,748.36,6.5,Reddish Brown Earth,Dry,5.420000000000002,8.185046728971962,0.9826797838437024,0.8535127737226278
HAMBANTOTA,2010,Yala,5114.0,108.3,24255.0,24244.0,27.95,31.14,25.72,384.0,384.0,124.0,21.97,862.99,6.5,Reddish Brown Earth,Dry,5.420000000000002,3.072,0.9995052770448549,2.2415324675324677
HAMBANTOTA,2011,Maha,5198.0,24.0,26759.0,26102.0,26.31,29.24,24.17,1037.5,1037.5,139.0,16.15,697.75,6.5,Reddish Brown Earth,Dry,5.069999999999997,7.410714285714286,0.9754110612855007,0.6718825228695233
HAMBANTOTA,2011,Yala,5047.0,111.4,25339.0,25260.0,27.45,30.64,25.22,318.3,318.3,125.0,21.78,869.65,6.5,Reddish Brown Earth,Dry,5.420000000000002,2.526190476190476,0.9968429360694554,2.723614155966176
HAMBANTOTA,2012,Maha,6575.0,18.7,28946.0,28802.0,26.4,29.42,24.15,785.6,785.6,131.0,16.86,734.17,6.5,Reddish Brown Earth,Dry,5.270000000000003,5.951515151515152,0.9949908453380316,0.933346046275108
HAMBANTOTA,2012,Yala,4919.0,88.2,21403.0,20525.0,27.82,31.26,25.43,244.9,244.9,121.0,22.89,920.01,6.5,Reddish Brown Earth,Dry,5.830000000000002,2.0073770491803278,0.9589329097364978,3.7413989426596177
HAMBANTOTA,2013,Maha,5592.0,18.6,26882.0,26679.0,26.42,29.47,24.13,578.9,578.9,116.0,17.27,740.1,6.5,Reddish Brown Earth,Dry,5.34,4.947863247863248,0.9924115612096864,1.2762545266425247
HAMBANTOTA,2013,Yala,4987.0,112.6,25896.0,25850.0,27.67,30.83,25.46,277.4,277.4,109.0,22.62,876.68,6.5,Reddish Brown Earth,Dry,5.369999999999997,2.5218181818181815,0.9981851179673321,3.1489942528735635
HAMBANTOTA,2014,Maha,6134.0,22.3,27175.0,26995.0,26.55,29.75,24.22,1025.5,1025.5,126.0,17.54,748.53,6.5,Reddish Brown Earth,Dry,5.530000000000001,8.0748031496063,0.993339711510156,0.729206039941549
HAMBANTOTA,2014,Yala,4627.0,83.5,21524.0,20644.0,28.27,31.9,25.78,257.4,257.4,95.0,24.13,967.0,6.5,Reddish Brown Earth,Dry,6.119999999999997,2.68125,0.9590708478513357,3.742260061919505
HAMBANTOTA,2015,Maha,5418.0,21.05,27848.0,27128.0,26.49,29.42,24.34,916.6,916.6,133.0,15.75,706.12,6.5,Reddish Brown Earth,Dry,5.080000000000002,6.840298507462687,0.9741103809831592,0.7695292066259808
HAMBANTOTA,2015,Yala,5279.0,118.2,26302.0,25626.0,27.74,30.93,25.46,430.2,430.2,132.0,20.9,879.15,6.5,Reddish Brown Earth,Dry,5.469999999999999,3.2345864661654136,0.9742614910846672,2.038845083487941
HAMBANTOTA,2016,Maha,5253.0,6.91,22011.0,21750.0,27.23,30.75,24.67,279.2,279.2,88.0,19.3,844.75,6.5,Reddish Brown Earth,Dry,6.079999999999998,3.137078651685393,0.9880974014174086,3.0148108493932906
HAMBANTOTA,2016,Yala,5259.0,101.27,22444.0,22042.0,28.18,31.36,25.94,504.1,504.1,105.0,22.82,897.49,6.5,Reddish Brown Earth,Dry,5.419999999999998,4.755660377358491,0.9820449988861661,1.7768560681053256
HAMBANTOTA,2017,Maha,5773.0,23.44,34695.0,34695.0,26.84,30.28,24.39,915.9,915.9,152.0,21.27,798.12,6.5,Reddish Brown Earth,Dry,5.890000000000001,5.986274509803922,0.9999711782338022,0.8704547933253354
HAMBANTOTA,2017,Yala,5348.0,97.05,20967.0,20772.0,28.31,31.89,25.73,299.9,299.9,159.0,24.93,960.89,6.5,Reddish Brown Earth,Dry,6.16,1.874375,0.9906524227394125,3.193386507145231
HAMBANTOTA,2018,Maha,6622.0,26.05,34164.0,34141.0,26.53,29.87,24.02,664.0,664.0,145.0,19.02,773.37,6.5,Reddish Brown Earth,Dry,5.850000000000001,4.5479452054794525,0.9992975267086199,1.1629624060150376
HAMBANTOTA,2018,Yala,6252.0,134.9,24771.0,24695.0,27.52,30.64,25.21,527.3,527.3,152.0,23.85,858.16,6.5,Reddish Brown Earth,Dry,5.43,3.4464052287581697,0.9968916518650088,1.6243800870717395
HAMBANTOTA,2019,Maha,6302.0,22.79,34978.0,34933.0,26.53,29.59,24.24,1021.5,1021.5,163.0,19.5,726.77,6.5,Reddish Brown Earth,Dry,5.350000000000001,6.228658536585366,0.9986849252408588,0.7107775061124694
HAMBANTOTA,2019,Yala,5726.0,161.07,32702.0,32195.0,28.11,31.34,25.59,374.0,374.0,158.0,24.87,882.49,6.5,Reddish Brown Earth,Dry,5.75,2.352201257861635,0.9844662569183256,2.3533066666666667
HAMBANTOTA,2020,Yala,5986.0,178.65,34167.0,34161.0,28.26,31.58,25.7,321.9,321.9,144.0,24.43,910.39,6.5,Reddish Brown Earth,Dry,5.879999999999999,2.2199999999999998,0.9997951299461485,2.819417776401363
HAMBANTOTA,2021,Maha,3969.0,20.62,36104.0,36007.0,26.81,30.25,24.36,757.3,757.3,160.0,21.19,790.96,6.5,Reddish Brown Earth,Dry,5.890000000000001,4.703726708074534,0.9972856945021465,1.0430700250560465
HAMBANTOTA,2021,Yala,5814.0,175.19,34490.0,34490.0,28.01,31.67,25.34,377.9,377.9,151.0,24.13,918.6,6.5,Reddish Brown Earth,Dry,6.330000000000002,2.4861842105263157,0.9999710069293439,2.4243863816310376
HAMBANTOTA,2022,Maha,5468.0,23.91,37347.0,37289.0,26.78,30.6,24.03,637.7,637.7,152.0,21.07,837.8,6.5,Reddish Brown Earth,Dry,6.57,4.167973856209151,0.9984202634679233,1.3117269453577578
HAMBANTOTA,2022,Yala,4612.0,133.0,33031.0,33003.0,27.69,31.14,25.22,492.1,492.1,161.0,24.28,921.29,6.5,Reddish Brown Earth,Dry,5.920000000000002,3.0376543209876545,0.9991220634536208,1.868363415128777
HAMBANTOTA,2023,Maha,5668.0,20.78,36527.0,35958.0,26.33,29.52,23.99,1218.1,1218.1,164.0,20.14,731.7,6.5,Reddish Brown Earth,Dry,5.530000000000001,7.382424242424242,0.984395532194481,0.6001968665408909
HAMBANTOTA,2023,Yala,5087.0,146.31,34947.0,32920.0,28.21,31.75,25.52,350.8,350.8,158.0,25.0,969.23,6.5,Reddish Brown Earth,Dry,6.23,2.2062893081761006,0.9419709282362367,2.7550596930073907
HAMBANTOTA,2024,Maha,5725.0,21.51,36338.0,36174.0,27.09,30.49,24.55,937.5,937.5,160.0,21.65,816.69,6.5,Reddish Brown Earth,Dry,5.939999999999998,5.8229813664596275,0.9954594237595972,0.870207778369739
HAMBANTOTA,2024,Yala,5381.0,165.7,35253.0,35246.0,28.1,31.18,25.59,606.0,606.0,165.0,24.03,888.32,6.5,Reddish Brown Earth,Dry,5.59,3.6506024096385543,0.9997730753956998,1.4634596375617792
HAMBANTOTA,2025,Yala,6016.539782113563,187.77,35731.35479599571,35720.832957312494,28.19,31.98,25.44,469.3,469.3,158.0,26.82,984.51,6.5,Reddish Brown Earth,Dry,6.539999999999999,2.9515723270440253,0.9996775516545441,2.0933659366361894
KALUTARA,1979,Maha,1803.0,31.0,19204.0,18636.0,25.69,28.63,23.6,1716.9,1716.9,159.0,11.96,631.24,4.6,Red Yellow Podzolic,Wet,5.029999999999998,10.730625,0.9703722988804999,0.36744862914022935
KALUTARA,1979,Yala,1690.0,25.6,16690.0,16372.0,26.72,29.23,24.74,1017.6,1017.6,169.0,15.83,710.49,4.6,Red Yellow Podzolic,Wet,4.490000000000002,5.985882352941177,0.9808879036606555,0.6975161987041036
KALUTARA,1980,Maha,2123.0,37.4,19233.0,19054.0,25.98,29.05,23.67,783.1,783.1,133.0,13.63,706.63,4.6,Red Yellow Podzolic,Wet,5.379999999999999,5.844029850746269,0.9906415722158677,0.9011988266802703
KALUTARA,1980,Yala,1685.0,26.5,17323.0,16996.0,26.74,29.26,24.78,1152.4,1152.4,176.0,15.88,696.21,4.6,Red Yellow Podzolic,Wet,4.48,6.510734463276837,0.9810667282382821,0.6036153979538755
KALUTARA,1981,Maha,2605.0,45.2,19026.0,18769.0,25.6,28.58,23.24,907.3,907.3,119.0,12.53,689.89,4.6,Red Yellow Podzolic,Wet,5.34,7.560833333333333,0.9864403216481842,0.7595397996256743
KALUTARA,1981,Yala,1909.0,31.7,18396.0,17948.0,26.45,28.85,24.62,1089.4,1089.4,180.0,15.45,670.24,4.6,Red Yellow Podzolic,Wet,4.23,6.018784530386741,0.9755938468228516,0.6146735143066764
KALUTARA,1982,Maha,2518.0,42.7,19549.0,18348.0,25.75,28.8,23.47,1342.2,1342.2,139.0,12.17,665.41,4.6,Red Yellow Podzolic,Wet,5.330000000000002,9.587142857142858,0.9385166240409207,0.49539160214413336
KALUTARA,1982,Yala,1847.0,27.3,17706.0,15968.0,26.49,28.97,24.59,1217.0,1217.0,180.0,15.42,675.02,4.6,Red Yellow Podzolic,Wet,4.379999999999999,6.723756906077348,0.9017902524425369,0.5542036124794746
KALUTARA,1983,Maha,2631.0,46.7,19586.0,19206.0,25.95,28.88,23.69,887.9,887.9,138.0,13.04,668.43,4.6,Red Yellow Podzolic,Wet,5.189999999999998,6.3877697841726615,0.9805483228672078,0.751974350320621
KALUTARA,1983,Yala,2177.0,22.8,11865.0,11349.0,27.19,29.7,25.22,1045.1,1045.1,166.0,16.07,710.17,4.6,Red Yellow Podzolic,Wet,4.48,6.258083832335329,0.9564301365245238,0.6788739126278559
KALUTARA,1984,Maha,2389.0,43.2,19786.0,19585.0,25.33,28.17,23.3,1319.1,1319.1,151.0,13.26,628.12,4.6,Red Yellow Podzolic,Wet,4.870000000000001,8.67828947368421,0.989791277101127,0.4758124384516325
KALUTARA,1984,Yala,2091.0,30.2,17127.0,15635.0,26.01,28.3,24.29,1379.3,1379.3,171.0,16.41,642.43,4.6,Red Yellow Podzolic,Wet,4.010000000000002,8.019186046511628,0.9128327884166277,0.4654278055495182
KALUTARA,1985,Maha,2558.0,45.6,19498.0,19297.0,25.45,28.33,23.34,1466.1,1466.1,151.0,12.72,632.75,4.6,Red Yellow Podzolic,Wet,4.989999999999998,9.645394736842105,0.9896404943843274,0.4312930270601868
KALUTARA,1985,Yala,1815.0,26.8,16898.0,15967.0,26.07,28.3,24.39,1453.5,1453.5,184.0,16.03,635.74,4.6,Red Yellow Podzolic,Wet,3.91,7.856756756756757,0.9448488076217527,0.43708490890340324
KALUTARA,1986,Maha,2802.0,48.9,18967.0,18906.0,25.57,28.4,23.44,1010.1,1010.1,149.0,12.78,649.87,4.6,Red Yellow Podzolic,Wet,4.959999999999997,6.734,0.9967313369886124,0.6427356344575215
KALUTARA,1986,Yala,2264.0,34.5,16767.0,16485.0,26.21,28.57,24.44,1221.8,1221.8,179.0,15.68,660.68,4.6,Red Yellow Podzolic,Wet,4.129999999999999,6.7877777777777775,0.9831226145038168,0.5403009486424599
KALUTARA,1987,Maha,2523.0,41.7,18563.0,17879.0,26.1,29.03,23.94,1099.8,1099.8,143.0,13.25,664.77,4.6,Red Yellow Podzolic,Wet,5.09,7.637499999999999,0.9631006248653308,0.6038971656976744
KALUTARA,1987,Yala,2015.0,26.8,14945.05,14407.0,26.89,29.38,24.93,1155.4,1155.4,175.0,14.95,696.57,4.6,Red Yellow Podzolic,Wet,4.449999999999999,6.564772727272728,0.9639336145670596,0.6023607748184019
KALUTARA,1988,Maha,2337.0,38.4,18257.0,17796.0,26.02,29.11,23.74,979.9,979.9,140.0,12.94,694.83,4.6,Red Yellow Podzolic,Wet,5.370000000000001,6.949645390070922,0.9746960236608609,0.7083596696911001
KALUTARA,1988,Yala,2112.0,30.8,16207.0,15808.0,26.54,28.85,24.84,1754.4,1754.4,180.0,15.28,612.1,4.6,Red Yellow Podzolic,Wet,4.010000000000002,9.692817679558011,0.9753208292201382,0.34869545402757207
KALUTARA,1989,Maha,2624.0,43.2,18030.0,17827.0,25.73,28.74,23.46,1121.2,1121.2,132.0,12.82,667.63,4.6,Red Yellow Podzolic,Wet,5.279999999999998,8.430075187969924,0.9886861516277522,0.5949296025663874
KALUTARA,1989,Yala,2418.0,35.7,16151.0,15974.0,26.09,28.39,24.35,1492.9,1492.9,174.0,16.49,634.14,4.6,Red Yellow Podzolic,Wet,4.039999999999999,8.530857142857144,0.9889796929172858,0.42448624405917396
KALUTARA,1990,Maha,2731.0,45.2,17961.0,17918.0,25.9,28.86,23.62,1326.4,1326.4,149.0,12.87,663.0,4.6,Red Yellow Podzolic,Wet,5.239999999999998,8.842666666666668,0.9975503841443046,0.4994726533072171
KALUTARA,1990,Yala,2434.0,36.4,16254.0,16183.0,26.48,28.81,24.72,1285.1,1285.1,179.0,16.16,660.45,4.6,Red Yellow Podzolic,Wet,4.09,7.139444444444444,0.9955705936634882,0.5135292745509681
KALUTARA,1991,Maha,2783.0,45.7,17825.0,17762.0,25.73,28.68,23.5,1175.5,1175.5,145.0,12.58,651.99,4.6,Red Yellow Podzolic,Wet,5.18,8.051369863013699,0.9964097385840907,0.5541776455588611
KALUTARA,1991,Yala,2108.0,29.6,16386.0,15198.0,26.62,29.06,24.74,1375.1,1375.1,181.0,15.38,672.38,4.6,Red Yellow Podzolic,Wet,4.32,7.555494505494505,0.9274424848965643,0.488612746166703
KALUTARA,1992,Maha,2392.0,36.9,16902.0,16702.0,25.62,28.57,23.39,1021.3,1021.3,135.0,13.5,661.23,4.6,Red Yellow Podzolic,Wet,5.18,7.509558823529411,0.9881086197716382,0.6468062212657733
KALUTARA,1992,Yala,2319.0,28.5,13639.0,13321.0,26.74,29.27,24.78,1241.3,1241.3,165.0,16.66,689.12,4.6,Red Yellow Podzolic,Wet,4.489999999999998,7.477710843373494,0.9766129032258064,0.5547130322788376
KALUTARA,1993,Maha,2858.0,44.0,16732.0,16663.0,25.67,28.6,23.49,1299.5,1299.5,147.0,12.86,634.64,4.6,Red Yellow Podzolic,Wet,5.110000000000003,8.780405405405405,0.9958166497340585,0.48799692425990004
KALUTARA,1993,Yala,2059.0,25.2,13618.0,13241.0,26.33,28.75,24.48,1289.9,1289.9,176.0,15.98,658.49,4.6,Red Yellow Podzolic,Wet,4.27,7.287570621468927,0.9722446581981056,0.5101014795878844
KALUTARA,1994,Maha,2704.0,41.6,16707.0,16659.0,25.53,28.44,23.46,1403.6,1403.6,161.0,12.23,613.09,4.6,Red Yellow Podzolic,Wet,4.98,8.664197530864197,0.9970672731625568,0.43648725615833694
KALUTARA,1994,Yala,2305.0,30.7,14505.97,14402.0,26.27,28.63,24.43,1283.2,1283.2,178.0,15.42,648.85,4.6,Red Yellow Podzolic,Wet,4.199999999999999,7.168715083798883,0.992764167844836,0.5052561906245133
KALUTARA,1995,Maha,2375.0,36.1,16496.0,16442.0,25.95,28.85,23.72,1046.9,1046.9,145.0,13.12,665.7,4.6,Red Yellow Podzolic,Wet,5.130000000000003,7.17054794520548,0.9966660604958477,0.6352705410821643
KALUTARA,1995,Yala,2327.0,27.3,13025.0,12701.0,26.36,28.81,24.59,1608.7,1608.7,177.0,15.59,653.51,4.6,Red Yellow Podzolic,Wet,4.219999999999999,9.037640449438202,0.9750499001996008,0.40598248120767844
KALUTARA,1996,Maha,2689.0,40.6,16351.0,16333.0,25.58,28.46,23.35,1299.2,1299.2,152.0,13.06,652.76,4.6,Red Yellow Podzolic,Wet,5.109999999999999,8.491503267973856,0.9988380626223092,0.5020458391016767
KALUTARA,1996,Yala,2184.0,23.6,11842.0,11700.0,26.33,28.68,24.48,1367.1,1367.1,175.0,16.13,652.5,4.6,Red Yellow Podzolic,Wet,4.199999999999999,7.767613636363635,0.9879253567508233,0.47693882026167683
KALUTARA,1997,Maha,2547.0,36.1,15995.0,15355.0,25.86,28.97,23.61,1857.1,1857.1,141.0,11.64,669.3,4.6,Red Yellow Podzolic,Wet,5.359999999999999,13.078169014084507,0.9599274818704676,0.36020666271998275
KALUTARA,1997,Yala,2574.0,27.4,11541.0,11510.0,26.62,29.21,24.62,1225.5,1225.5,173.0,15.03,693.89,4.6,Red Yellow Podzolic,Wet,4.59,7.043103448275862,0.9972275168948189,0.5657480635955973
KALUTARA,1998,Maha,3064.0,43.5,15397.0,15374.0,26.23,28.97,24.14,1375.2,1375.2,148.0,13.77,635.76,4.6,Red Yellow Podzolic,Wet,4.829999999999998,9.229530201342282,0.9984413560202624,0.46196773724749307
KALUTARA,1998,Yala,2696.0,22.4,9636.0,8993.0,27.34,29.84,25.43,1400.0,1400.0,178.0,15.74,703.28,4.6,Red Yellow Podzolic,Wet,4.41,7.82122905027933,0.9331742243436754,0.5019842969307637
KALUTARA,1999,Maha,2859.0,40.0,15455.0,15146.0,25.47,28.4,23.35,1539.9,1539.9,151.0,13.04,629.72,4.6,Red Yellow Podzolic,Wet,5.049999999999997,10.13092105263158,0.9799430641821946,0.408670257641638
KALUTARA,1999,Yala,2488.0,28.7,13244.0,12470.0,26.02,28.23,24.28,1499.6,1499.6,174.0,16.52,638.72,4.6,Red Yellow Podzolic,Wet,3.9499999999999993,8.569142857142857,0.9414873537183843,0.4256430761028922
KALUTARA,2000,Maha,2918.0,40.6,15066.0,15058.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.9994026680825645,0.4402730611962021
KALUTARA,2000,Maha,2918.0,40.6,13019.0,15058.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,1.1565284178187405,0.4402730611962021
KALUTARA,2000,Maha,2918.0,40.6,15066.0,12910.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.8568394504546359,0.4402730611962021
KALUTARA,2000,Maha,2918.0,40.6,13019.0,12910.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.9915514592933948,0.4402730611962021
KALUTARA,2000,Maha,3358.0,40.6,15066.0,15058.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.9994026680825645,0.4402730611962021
KALUTARA,2000,Maha,3358.0,40.6,13019.0,15058.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,1.1565284178187405,0.4402730611962021
KALUTARA,2000,Maha,3358.0,40.6,15066.0,12910.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.8568394504546359,0.4402730611962021
KALUTARA,2000,Maha,3358.0,40.6,13019.0,12910.0,25.63,28.46,23.47,1441.9,1441.9,154.0,13.4,635.27,4.6,Red Yellow Podzolic,Wet,4.990000000000002,9.30258064516129,0.9915514592933948,0.4402730611962021
KALUTARA,2000,Yala,2661.0,31.0,12817.0,12807.0,26.2,28.43,24.43,1334.3,1334.3,180.0,16.24,636.09,4.6,Red Yellow Podzolic,Wet,4.0,7.371823204419889,0.9991418317990326,0.47636486182880255
KALUTARA,2001,Maha,2876.0,39.3,14805.0,14798.0,25.69,28.48,23.56,1240.4,1240.4,148.0,12.65,632.95,4.6,Red Yellow Podzolic,Wet,4.920000000000002,8.3248322147651,0.9994596785087126,0.5098678910907041
KALUTARA,2001,Yala,2734.0,32.9,13034.0,13022.0,26.44,28.77,24.59,1219.0,1219.0,178.0,15.92,667.13,4.6,Red Yellow Podzolic,Wet,4.18,6.810055865921788,0.9990026850786344,0.546827868852459
KALUTARA,2002,Maha,2478.0,30.7,14120.0,13414.0,25.91,28.84,23.69,1426.9,1426.9,142.0,12.34,658.38,4.6,Red Yellow Podzolic,Wet,5.149999999999999,9.978321678321679,0.9499327243113094,0.4610827088731704
KALUTARA,2002,Yala,2495.0,29.4,13155.0,12497.0,26.53,28.94,24.7,1306.1,1306.1,174.0,15.75,671.19,4.6,Red Yellow Podzolic,Wet,4.240000000000002,7.463428571428571,0.9499087868653086,0.5134955244434245
KALUTARA,2003,Maha,2426.0,30.0,13487.0,13397.0,25.94,28.86,23.79,1296.8,1296.8,150.0,12.39,647.37,4.6,Red Yellow Podzolic,Wet,5.07,8.588079470198675,0.9932532621589562,0.4988210818307906
KALUTARA,2003,Yala,2364.0,22.8,11701.0,10766.0,26.52,28.99,24.72,1526.7,1526.7,179.0,15.05,644.71,4.6,Red Yellow Podzolic,Wet,4.27,8.481666666666667,0.9200136728764314,0.42201348432283825
KALUTARA,2004,Maha,2865.0,36.0,13642.0,13610.0,25.96,29.1,23.8,1646.5,1646.5,150.0,12.29,650.72,4.6,Red Yellow Podzolic,Wet,5.300000000000001,10.903973509933774,0.9975811771604486,0.3949742033383915
KALUTARA,2004,Yala,2312.0,19.5,9169.0,9140.0,26.52,28.87,24.77,1320.6,1320.6,179.0,16.77,649.68,4.6,Red Yellow Podzolic,Wet,4.100000000000001,7.336666666666666,0.9967284623773174,0.4915859564164649
KALUTARA,2005,Maha,2861.0,34.7,13197.0,13160.0,25.83,28.59,23.78,1301.1,1301.1,138.0,13.71,626.8,4.6,Red Yellow Podzolic,Wet,4.809999999999999,9.360431654676258,0.9971207758751326,0.48137623838414867
KALUTARA,2005,Yala,2335.0,24.7,11479.0,11446.0,26.61,28.96,24.8,1251.1,1251.1,180.0,14.97,663.58,4.6,Red Yellow Podzolic,Wet,4.16,6.912154696132596,0.9970383275261324,0.5299736442776137
KALUTARA,2006,Maha,3170.0,33.4,12511.0,11431.0,25.76,28.72,23.67,2282.1,2282.1,154.0,12.25,614.74,4.6,Red Yellow Podzolic,Wet,5.049999999999997,14.723225806451612,0.9136029411764706,0.2692567123647672
KALUTARA,2006,Yala,2693.0,23.3,9759.0,9385.0,26.47,28.78,24.59,1239.5,1239.5,175.0,15.48,651.37,4.6,Red Yellow Podzolic,Wet,4.190000000000001,7.042613636363637,0.961577868852459,0.525086658605401
KALUTARA,2007,Maha,2884.0,35.8,13476.0,13476.0,25.87,28.8,23.66,1042.8,1042.8,132.0,12.97,648.05,4.6,Red Yellow Podzolic,Wet,5.140000000000001,7.840601503759398,0.9999257995102767,0.6208564859168423
KALUTARA,2007,Yala,3060.0,20.1,7135.0,7114.0,26.55,28.97,24.73,1612.8,1612.8,174.0,14.93,653.58,4.6,Red Yellow Podzolic,Wet,4.239999999999998,9.216,0.9969170403587444,0.404994423100756
KALUTARA,2008,Maha,3115.0,42.1,14684.0,14637.0,25.89,28.76,23.66,1365.3,1365.3,137.0,12.36,661.82,4.6,Red Yellow Podzolic,Wet,5.100000000000001,9.893478260869564,0.9967313585291113,0.48438849447412724
